review_text,category
2 hari ini di kelas bahasannya soal penghapusan skripsi melulu. Kan kalau skripsi dihapus tetep ada tugas pengganti. Emang pada mau misal diminta nulis novel boso Enggres?,1.0
@collegemenfess Coba spill aturan skripsi dihapus. Plis literasi ,1.0
klo skripsi dihapus diganti apa ya,1.0
Gini gais Skripsi dihapus tu bukan kayak UN yg diapus di sekolah yg ga ada ujian pengganti jadi ya sama aja MASIH ADA YANG SEJENIS skripsi buat lulus Lain ceritanya kalo skripsi dan sejenisnya tu BUKAN SYARAT KELULUSAN alias kelar kuliah udah LANGSUNG LULUS,1.0
Gila. Kalo dosbing dihapus mana ada gw sidang skripsi cuma 30 menit dan bisa dapet nilai A HAHAHAHA jangan gitu dong ibu dosbing gw super duper helpful walaupun kadang suka galak dikit tapi skripsi gw beres on time!!!,1.0
Memerdekakan Mahasiswa Melalui Kebijakan Lulus tanpa Skripsi https://t.co/myh7d0voFn https://t.co/fTN9P1I7qt,1.0
Skripsi Dihapus Dosen Arsitektur: Karya Lain Akan Lebih Berdampak di Masyarakat https://t.co/ZrtKPUOUST,0.0
@skydrieds Katanya kan skripsi mau dihapus ya? Anak HI gantinya disuruh bikin korsel ama korut damai gws.,1.0
@collegemenfess skripsi dihapus!,1.0
dah seneng skripsi 3 sks lah dihapus https://t.co/6TSD8EkBYU,1.0
@annisazafanas_ sebenernya oke sih kebijakan ini poinnya kan bukan skripsi dihapus tapi ada pengganti yang bisa jadi opsi buat kelulusan. bisa menguntungkan juga sebenernya dari sisi mahasiswa karena jadi lebih bisa tunjukin kemampuan mereka lewat project atau opsi2 pengganti lainnya,1.0
@tanyakanrl Bisa dihapus skripsinya. Tapi simpan backupnya. Basically trying to be a better person than your cousin. Beri efek jera dengan kasih tunjuk kalo skripsinya dihapus. Kalo dia bisa negbalikin HPnya baru nanti skripsinya dibalikin. Karena kayaknya kalo kehilangan skripsi itu,1.0
Skripsi nggausah dihapus gpp tapi mending abis pkkmb langsung wisuda aja,1.0
Penghapusan kewajiban skripsi memang memberi kebebasan mahasiswa memilih tugas akhir sesuai bidang yang diminati. Meskipun begitu mahasiswa harus memahami tugas akhir lain pengganti skripsi. #Opini #AdadiKompas https://t.co/J3SFGJlYcs,1.0
Akademisi Majalengka: Sepakat Skripsi Dihapus Tapi Belum Waktunya https://t.co/tEkG3sWdTY,1.0
OH ternyata selama gua ke masa lalu KEWAJIBAN BIKIN SKRIPSI SUDAH DIHAPUS OLEH PEMERINTAH! HAHAHAHA *evil laugh*,1.0
Menurutnya kebijakan mahasiswa tanpa perlu mengerjakan skripsi sebagai syarat kelulusan sejatinya sudah pernah diterapkan di Indonesia pada era 1980an. #publisherstory #beritaanaksurabaya https://t.co/J9wWRlREue,1.0
yaopo sih cok cok. ga ada yg ngapus skripsi lah jancok gedek banget gua kalo masih ada aja yg dongo bahas ini. jelas di beritanya bukan dihapus tp dikasih option lain. meanwhile telkom kan dari kapan tau udah ngasih option skripsi/jurnal/projek TA. kocak,1.0
@collegemenfess skripsi dihapus anjir,1.0
Berdasarkan isi dari peraturan menteri tersebut terdapat perubahan atau dampak berupa penghapusan skripsi bagi mahasiswa S1.,1.0
ugm_fess kalo jumlah sks lebih dari 144 tuh boleh ga ya? (misal sampe 160-an sks sampe skripsi) itu nanti perlu ada yang dihapus ga ya? atau gimana? please need infonya. btw aku dr vokasi yaa,1.0
@collegemenfess Ujiannya aja sih mendingan yg dihapus kaya gpp bikin skripsi tp gausa ujian,1.0
Gue paham perasaan sendernya bukan masalah merk hp atau apa itu masalah perjuangan beli hp nya pake duit sendiri gaji pertama pula. Jangan lupa file skripsi nya dihapus nder habis itu dijual awokwok,1.0
Walopun dihapus kan mesti ada penggantinya yg setara skripsi kocak,1.0
@CNNIndonesia Jika Forum Rektor Indonesia juga setuju penghapusan Skripsi - itu sama dengan menghapuskan UJI KUALITAS Mahasiswa..... Apa sih dasar FUNDAMENTAL Kementerian Pendidikan menhapus Skripsi .... apa coba ? Tidak memberikan SOLUSi - malah hupas-hapus saja.,1.0
Gimana jadi skripsi dihapus gantinya nyari loker aja,1.0
Akademisi Majalengka: Sepakat Skripsi Dihapus Tapi Belum Waktunya https://t.co/9wYruwJbyT,1.0
 Saya setuju persyaratan lulus mahasiswa wajib membuat skripsi dihapus dan diganti tugas akhir karena bisa mengurangi beban mahasiswa dalam menyelesaikan studinya kata Pengamat. https://t.co/NSTNE1SqcC,1.0
@hitamanisss_ @karirspace Malah sekarang skripsi mau dihapus total,1.0
@collegemenfess Ini belum ada yang posting namanya? Dianti maulina sari D3 teknik kimia Fakultas teknik Industri Pelaku penghapusan skripsi teman (hingga backup file juga) dan peretasan email,1.0
@collegemenfess sebenarnya skripsi ga dihapus gapapa. sidangnya aja yg dihapus jadi pas skripsinya jadi tinggal dikumpulin terus wisudaaa.,1.0
@collegemenfess Skripsi dihapus,1.0
Implikasi Penghapusan Skripsi sebagai Persyaratan Wajib bagi Mahasiswa Program S1 https://t.co/8IYtyTSK8S,1.0
@collegemenfess Dihapus tp ada pengganti lain mnrtku sama aja si nder soalnya ttp aja di akhir itu bikin penelitian tp bedanya gadibikin skripsi,1.0
Tiga Dampak Penghapusan Skripsi Tesis Disertasi yang Tuai Kontroversi #tulungagung https://t.co/n5eFvBqDjv,1.0
@collegemenfess skripsi dihapus lah pake nanya,1.0
Gimana Cah? Menurut kamu tepat gak sih kebijakan mengenai penghapusan skripsi ini? Sampaikan pendapatmu dengan reply atau qrt!,1.0
@collegemenfess skripsi dihapus tapi jangan ada tambahan TA wkwk. kalo udah 144 sks ya udah lulus maafkan aku yang ngelunjak,1.0
@collegemenfess Skripsi aja gak sih yang dihapus,1.0
@andrifiadam Penghapusan Skripsi bener2 kebijakan yang tolol sih maksudnya bikin Skripsi tak. Lagi wajib itu tolol,1.0
@helihailey @bododahserah @collegemenfess Aku pernah nanya knp gaa dihapus aja katanya sudah tradisi wkekw btw aku nanya sama kaprodi ku wkwkwk -&gt; mohon maaf bukan songgong kaprodi ku juga ga suka ada kompree karena bikin lamaa ,1.0
@annisazafanas_ Setuju aja tetapi kalau skripsi dihapus perlu di pertimbangkan lagi dampaknya bakal kayak gimana karena skripsi kalau di hapus akan menimbulkan hal yang baru untuk angkatan yang mengalami pembaruan tersebut.,1.0
Pada 29 Agustus 2023 Nadiem Makarim mengumumkan mengenai penghapusan skripsi yang terdapat dalam Peraturan Menteri Pendidikan Kebudayaan Riset dan Teknologi (Permendikbudristek) Nomor 53 Tahun 2023 tentang Penjaminan Mutu Pendidikan Tinggi.,1.0
@owuuun_07 mjb keknya engga deh baru kemaren debat ttg penghapusan kewajiban kelulusan pke skripsi ,1.0
@sosmedkeras Lah skripsi dihapus. Mending ospek pak dihapus. Ada yg cm jd ajang balas dengdam ato skrg lg rame wat papermob ato apalah itu. Penelitian itu mah. Biar kebentuk kerangka berpikirnya. Klo dasar penghapusan cm relevansi dgn dunia kerja ya intinya pengen nyetak budak korporat aj,1.0
@collegemenfess Skripsi dihapus tepat sebulan setelah w wisuda kan bangke,1.0
@collegemenfess Ini alasan dikeluarkannya kebijakan lulus tanpa skripsi,1.0
@tvOneNews Alasan skripsi dihapus,1.0
1. Hemat sy yg krusial dikritisi terkait Permendikbud 53 tahun 2023 ini bukan soal tdk wajib skripsi dihapus pasal wajib publish jurnal tapi terkait AKREDITASI. 1. Izin PT/prodi dicabut jk statusnya tdk terakreditasi. Tdk ada masa perbaikan. 2. LAM jadi pasar bebas karena...,1.0
Soal Penghapusan Skripsi DPR: Harus Ada Aturan Baku https://t.co/xJY2i4OHMk,1.0
Ketika lo sampe stress ama skripsi dan akhirnya nyerah di detik2 akhir dan tiba2...... Skripsi dihapus Bayangin aja dulu.... ,1.0
ADEK TINGKAT GUE NANYA KE DOSEN AKADEMIK TTG PENGHAPUSAN SKRIPSI WKWKWKWK mentalnya keren batt lukh dek ,1.0
Bisaga skripsi dihapus anyinggg ak tidak sanggup membayangkan,1.0
Tapi kelihatan sama aja ya karena skripsi masih tercantum. Aku kira bakal yang bener-bener dihapus gitu,1.0
Skripsi jadi dihapus ga bng,1.0
skripsi dihapus gantinya disuruh buat pesawat,1.0
Mendikbudristek Nadiem Makarim mengumumkan penghapusan persyaratan skripsi sebagai syarat kelulusan bagi mahasiswa. https://t.co/i8DQcpusRW #suaramerdeka #suaramerdekacom #penghapusan #skripsi #tugasakhir #nadiemmakarim #mendikbudristek #merdekabelajar https://t.co/bpNmxbRUQM,1.0
@convomf Gapapa skripsi ga dihapus yang dihapus itu sidangnya aja. Yang Penting mah kita udah paham Materi sama skripsi Kita udah bagus Karna revisi²an Asal jangan ada sidangnya aja Karna itu yang paling menguras mental....,1.0
Skripsi dihapus tapi gantinya jadi upload jurnal mending gw lompat sekalian. Upload jurnal tuh gak gampang prosesnya belum pernah ngalamin but I know it s gonna be stressful dan stresnya bisa aja lebih dari pas nyusun skripsi,1.0
Bentar sebenernya tuh skripsi jadi dihapus apa kaga sih,1.0
sidang skripsi dihapus,1.0
@collegemenfess skripsi dihapus si kkn mah ada serunya berasa staycation wkwk,1.0
@collegemenfess skripsi dihapus wkwk,1.0
@woorarih_ btw skripsi ga dihapus sepenuhnya kok tetep tergantung kampusnya. dan kampus rata2 kayaknya males ribet jadi kemungkinan tetep akan lebih utamain skripsi. tapi aku setuju sama kamu sih kalo proyek kelompokan rawan ada yg numpang nama doang ckckck,1.0
notes! ㅡ few tweets au / daily tweet ㅡ harsh words ㅡ ️ cw : skripsi ️ ㅡ kos ankita disini ganti ava twt dan pp chat karena foto yg dulu udah dihapus pas ending kemarin ㅡ enjoy! ㅡ feedbacks are really appreciated ㅡ cerita fullnya dari sini ⬇️ https://t.co/Nl80KJSAIh,1.0
Undana Kupang Siap Menyesuaikan Kebijakan Penghapusan Skripsi untuk Mahasiswa https://t.co/aEI7dyEr1q,1.0
@collegemenfess kampusku bisa. cmn aku agak agak lypa syaratnya gimana. mnurutku ya kl denger isu2 kmrn tuh skrg keknya malah akan banyak yg non skripsi krn pak nadiem waktu itu bilang skripsi dihapus (tergantung kebijakan kampus),1.0
Kepala Dinas Pendidikan Kota Gorontalo: Penghapusan Skripsi Tidak Tepat https://t.co/TIuYYknRb8,0.0
@afrohoktaviani @tanyakanrl Jangan dihapus biarin aja,1.0
@andrimauuu Memang ndri kalau tak salah bahkan dibikin meme pakai dapus mcm skripsi tp dah dihapus. Lg pula kan parsoc memang anonim dari dulu. Kalau sebut sumber berarti bisa ketahuan orang dibalik anonim itu kan? Udh bnyk sbtlny yg gerah dgn nhi tarok sumber tp tak sesuai dgn artikel,1.0
eh tapi katanya skripsi mau dihapus boleh deh...?,1.0
@ekvkul_ Problemnya bukan di skripsi sih imo ketimbang dihapus better kasih opsional untuk bisa memilih ujian akhirnya dalam bentuk apa sesuai arah si mahasiswa. Jd lebih merdeka memilih sesuai jurusannya bisa skripsi proyek penelitian dll sesuai kebijakan kampus dan kaprodi. Cont..,1.0
*Terkait Penghapusan Skripsi Ini Kata Kaprodi PBSI UIR* https://t.co/RL83XVG0jm,1.0
riwayat bimbingan skripsi di siakad um! bisa dihapus ga si tadi aku salah masukin bulan:(,1.0
@manyflaw bukane skripsi dihapus. ,1.0
@crinklepasta @collegemenfess Dan di beritanya juga bukan penghapusan skripsinya. Tapi sekarang skripsi udah ngga wajib jadi mungkin beberapa kampus masih menerapkan tugas akhir kepenulisan yang hampir sama kayak skripsi,1.0
@collegemenfess tp mnurutku ini 50 50 sih skripsi dihapus tp tar syarat lulus juga ga bakal semudah itu pasti ada project laporan dan macem2 jadi ya sama aja sama sama pusing,1.0
